precinct,election_id,registered_voters,ballots_total
44130.0,6,1712.0,832.0
44130.0,7,1752.0,1300.0
44130.0,9,1755.0,1606.0
44130.0,12,1666.0,1048.0
44130.0,16,1614.0,1322.0
44130.0,17,871.0,526.0
44130.0,19,910.0,810.0
44130.0,20,0.0,0.0
44130.0,26,881.0,536.0
44130.0,28,881.0,272.0
44130.0,29,997.0,809.0
44131.0,17,860.0,487.0
44131.0,19,907.0,805.0
44131.0,20,0.0,0.0
44131.0,26,893.0,486.0
44131.0,28,886.0,239.0
44131.0,29,1003.0,790.0
44133.0,17,456.0,295.0
44133.0,26,509.0,294.0
44133.0,28,501.0,159.0
44133.0,29,561.0,440.0
44135.0,17,585.0,341.0
44135.0,19,615.0,525.0
44135.0,20,1.0,0.0
44135.0,26,579.0,345.0
44135.0,28,591.0,195.0
44135.0,29,748.0,525.0
44136.0,17,653.0,362.0
44136.0,19,688.0,578.0
44136.0,20,1.0,0.0
44136.0,26,667.0,378.0
44136.0,28,664.0,190.0
44136.0,29,769.0,598.0
44138.0,1,3532.0,3298.0
44138.0,5,3575.0,2527.0
44138.0,6,2316.0,1037.0
44138.0,7,2375.0,1634.0
44138.0,9,2334.0,2100.0
44138.0,12,2242.0,1341.0
44138.0,16,2171.0,1743.0
44138.0,17,786.0,361.0
44138.0,26,737.0,326.0
44138.0,28,762.0,163.0
44138.0,29,959.0,642.0
44139.0,17,738.0,378.0
44139.0,19,777.0,644.0
44139.0,20,1.0,0.0
44139.0,26,733.0,362.0
44139.0,28,747.0,193.0
44139.0,29,928.0,600.0
44140.0,6,1330.0,709.0
44140.0,7,1346.0,1009.0
44140.0,9,1321.0,1226.0
44140.0,12,1304.0,849.0
44140.0,16,1270.0,1083.0
44140.0,17,630.0,395.0
44140.0,26,612.0,392.0
44140.0,28,615.0,230.0
44140.0,29,704.0,548.0
44142.0,1,3357.0,3250.0
44142.0,5,3494.0,2442.0
44142.0,6,2608.0,1260.0
44142.0,7,2641.0,1956.0
44142.0,9,2611.0,2396.0
44142.0,12,2420.0,1469.0
44142.0,16,2452.0,1962.0
44142.0,17,888.0,488.0
44142.0,19,914.0,772.0
44142.0,20,2.0,0.0
44142.0,26,870.0,435.0
44142.0,28,873.0,247.0
44142.0,29,1005.0,740.0
44144.0,1,544.0,468.0
44144.0,5,561.0,386.0
44144.0,6,587.0,256.0
44144.0,7,1462.0,933.0
44144.0,9,1458.0,1275.0
44144.0,12,1353.0,736.0
44144.0,16,1302.0,980.0
44144.0,17,546.0,248.0
44144.0,20,3.0,0.0
44144.0,28,511.0,107.0
44144.0,29,570.0,380.0
44145.0,1,3774.0,3760.0
44145.0,5,3806.0,2812.0
44145.0,6,2004.0,998.0
44145.0,7,1999.0,1505.0
44145.0,9,2010.0,1862.0
44145.0,12,1909.0,1188.0
44145.0,16,1842.0,1537.0
44145.0,17,629.0,376.0
44145.0,26,635.0,367.0
44145.0,28,637.0,186.0
44145.0,29,719.0,586.0
44148.0,17,693.0,397.0
44148.0,26,681.0,415.0
44148.0,28,684.0,215.0
44148.0,29,784.0,610.0
44149.0,17,588.0,360.0
44149.0,26,609.0,343.0
44149.0,28,610.0,159.0
44149.0,29,703.0,536.0
44150.0,17,657.0,364.0
44150.0,19,701.0,597.0
44150.0,20,0.0,0.0
44150.0,26,651.0,387.0
44150.0,28,646.0,194.0
44150.0,29,814.0,617.0
44151.0,1,0.0,0.0
44151.0,5,0.0,0.0
44151.0,6,0.0,0.0
44151.0,7,0.0,0.0
44151.0,9,0.0,0.0
44151.0,12,0.0,0.0
44151.0,16,0.0,0.0
44156.0,1,0.0,0.0
44156.0,5,0.0,0.0
44156.0,6,0.0,0.0
44156.0,7,0.0,0.0
44156.0,9,0.0,0.0
44156.0,12,0.0,0.0
44156.0,16,1.0,0.0
44321.0,6,307.0,134.0
44321.0,7,405.0,288.0
44321.0,9,396.0,362.0
44321.0,12,373.0,206.0
44321.0,16,352.0,286.0
44321.0,17,335.0,190.0
44321.0,19,361.0,304.0
44321.0,20,2.0,0.0
44321.0,26,379.0,179.0
44321.0,28,377.0,68.0
44321.0,29,441.0,299.0
44601.0,19,1388.0,1099.0
44601.0,24,2310.0,360.0
44601.0,26,1156.0,461.0
44602.0,24,2100.0,317.0
44603.0,24,1166.0,107.0
44604.0,24,2114.0,294.0
44605.0,24,3085.0,458.0
44606.0,24,2244.0,371.0
44607.0,24,1799.0,295.0
44608.0,24,1218.0,220.0
44701.0,19,1445.0,1226.0
44701.0,20,6.0,1.0
44702.0,19,1848.0,1617.0
44702.0,20,1.0,1.0
44703.0,19,1262.0,1138.0
44703.0,20,3.0,0.0
44800.0,1,258.0,210.0
44800.0,5,273.0,187.0
44800.0,6,282.0,130.0
44801.0,1,90.0,54.0
44801.0,5,88.0,55.0
44801.0,6,89.0,40.0
44802.0,5,0.0,0.0
44802.0,6,0.0,0.0
44803.0,1,813.0,530.0
44803.0,5,842.0,460.0
44803.0,6,842.0,265.0
44804.0,1,0.0,0.0
44804.0,5,0.0,0.0
44805.0,1,0.0,0.0
44805.0,5,0.0,0.0
44806.0,1,0.0,0.0
44806.0,5,0.0,0.0
44901.0,19,1.0,0.0
44901.0,24,0.0,0.0
44901.0,26,1.0,1.0
44902.0,24,4.0,0.0
45102.0,1,3517.0,2674.0
45102.0,5,3746.0,2242.0
45102.0,6,2103.0,812.0
45102.0,7,2094.0,1435.0
45102.0,9,2066.0,1849.0
45102.0,12,1883.0,1020.0
45102.0,16,1660.0,1240.0
45102.0,17,1574.0,659.0
45102.0,19,709.0,582.0
45102.0,20,2.0,0.0
45102.0,26,631.0,268.0
45102.0,28,661.0,107.0
45102.0,29,746.0,566.0
45103.0,17,750.0,332.0
45103.0,19,789.0,644.0
45103.0,20,1.0,0.0
45103.0,26,721.0,270.0
45103.0,28,719.0,133.0
45103.0,29,854.0,566.0
45104.0,1,2330.0,1430.0
45104.0,5,3125.0,1561.0
45104.0,6,1811.0,539.0
45104.0,7,1796.0,1105.0
45104.0,9,1760.0,1556.0
45104.0,12,1596.0,709.0
45104.0,16,1600.0,1134.0
45104.0,17,1495.0,546.0
45104.0,19,919.0,778.0
45104.0,20,2.0,0.0
45104.0,26,877.0,346.0
45104.0,28,885.0,149.0
45104.0,29,1044.0,732.0
45105.0,6,1988.0,597.0
45105.0,7,2783.0,1713.0
45105.0,9,2761.0,2445.0
45105.0,12,2516.0,1129.0
45105.0,16,2321.0,1594.0
45105.0,17,2184.0,807.0
45105.0,19,1431.0,1151.0
45105.0,20,0.0,0.0
45105.0,26,1237.0,405.0
45105.0,28,1256.0,185.0
45105.0,29,1346.0,958.0
45109.0,1,1475.0,1188.0
45109.0,5,1435.0,848.0
45109.0,6,1438.0,550.0
45109.0,7,1456.0,1043.0
45109.0,9,1434.0,1296.0
45109.0,12,1356.0,707.0
45109.0,16,1297.0,997.0
45109.0,17,1240.0,596.0
45109.0,19,498.0,443.0
45109.0,20,1.0,0.0
45109.0,26,491.0,219.0
45109.0,28,501.0,77.0
45109.0,29,564.0,428.0
45112.0,19,1011.0,810.0
45112.0,20,3.0,2.0
45112.0,26,916.0,383.0
45112.0,28,913.0,189.0
45112.0,29,1069.0,754.0
45113.0,17,1143.0,469.0
45113.0,19,1198.0,988.0
45113.0,20,4.0,0.0
45113.0,26,1076.0,415.0
45113.0,28,1084.0,180.0
45114.0,19,715.0,577.0
45114.0,20,1.0,0.0
45114.0,26,596.0,166.0
45114.0,28,597.0,76.0
45114.0,29,892.0,445.0
45115.0,1,1815.0,1184.0
45115.0,5,2960.0,1554.0
45115.0,6,1856.0,598.0
45115.0,7,1877.0,1146.0
45115.0,9,1834.0,1572.0
45115.0,12,1645.0,748.0
45115.0,16,1553.0,1050.0
45115.0,17,1145.0,455.0
45115.0,19,1161.0,958.0
45115.0,20,2.0,0.0
45115.0,26,1059.0,329.0
45115.0,28,1071.0,140.0
45115.0,29,1236.0,783.0
45116.0,1,1202.0,942.0
45116.0,5,3066.0,1861.0
45116.0,6,2682.0,1000.0
45116.0,7,2665.0,1780.0
45116.0,9,2614.0,2374.0
45116.0,12,2428.0,1272.0
45116.0,16,2357.0,1725.0
45116.0,17,2222.0,1003.0
45116.0,19,1305.0,1062.0
45116.0,20,0.0,1.0
45116.0,26,1179.0,467.0
45116.0,28,1159.0,212.0
45116.0,29,1159.0,838.0
45117.0,1,2286.0,1588.0
45117.0,5,2314.0,1218.0
45117.0,6,2822.0,1057.0
45117.0,7,2831.0,1920.0
45117.0,9,2795.0,2527.0
45117.0,12,2592.0,1294.0
45117.0,16,2459.0,1762.0
45117.0,17,1209.0,475.0
45117.0,19,680.0,606.0
45117.0,20,0.0,0.0
45117.0,26,618.0,256.0
45117.0,28,612.0,111.0
45117.0,29,722.0,526.0
45118.0,1,2350.0,1820.0
45118.0,5,2333.0,1482.0
45118.0,6,2125.0,868.0
45118.0,7,2107.0,1529.0
45118.0,9,2097.0,1921.0
45118.0,12,1935.0,1091.0
45118.0,17,1784.0,842.0
45118.0,19,1155.0,1013.0
45118.0,20,1.0,0.0
45118.0,26,1065.0,409.0
45118.0,28,1056.0,168.0
45118.0,29,1235.0,900.0
45119.0,17,971.0,350.0
45119.0,19,1000.0,737.0
45119.0,20,3.0,1.0
45119.0,26,931.0,220.0
45119.0,28,939.0,98.0
45119.0,29,1205.0,759.0
45120.0,1,1678.0,1444.0
45120.0,5,1690.0,1076.0
45120.0,6,1689.0,680.0
45120.0,7,1725.0,1214.0
45120.0,9,1738.0,1569.0
45120.0,12,1610.0,873.0
45120.0,16,1506.0,1160.0
45120.0,17,692.0,330.0
45120.0,19,698.0,578.0
45120.0,20,0.0,1.0
45120.0,26,640.0,290.0
45120.0,28,645.0,132.0
45120.0,29,724.0,573.0
45121.0,6,2487.0,867.0
45121.0,7,2480.0,1600.0
45121.0,9,2429.0,2130.0
45121.0,12,2281.0,1112.0
45121.0,16,2174.0,1553.0
45121.0,17,2089.0,805.0
45121.0,19,1050.0,875.0
45121.0,20,1.0,0.0
45121.0,26,966.0,406.0
45121.0,28,988.0,238.0
45121.0,29,1096.0,867.0
45122.0,6,210.0,93.0
45122.0,7,208.0,149.0
45122.0,9,192.0,174.0
45122.0,12,170.0,93.0
45122.0,17,162.0,74.0
45122.0,19,945.0,804.0
45122.0,20,1.0,1.0
45122.0,26,852.0,376.0
45122.0,28,843.0,167.0
45123.0,6,1465.0,444.0
45123.0,7,1447.0,866.0
45123.0,9,1441.0,1294.0
45123.0,12,1307.0,638.0
45123.0,16,1240.0,888.0
45123.0,17,512.0,212.0
45123.0,19,911.0,785.0
45123.0,20,1.0,0.0
45123.0,26,854.0,297.0
45123.0,28,840.0,118.0
45125.0,19,1131.0,921.0
45125.0,20,1.0,0.0
45125.0,26,1029.0,355.0
45125.0,28,1030.0,140.0
45125.0,29,1154.0,790.0
45126.0,19,546.0,421.0
45126.0,20,0.0,0.0
45126.0,26,526.0,161.0
45126.0,28,522.0,82.0
45127.0,19,653.0,517.0
45127.0,20,0.0,0.0
45127.0,26,611.0,284.0
45127.0,28,608.0,119.0
45128.0,19,798.0,669.0
45128.0,20,0.0,0.0
45128.0,26,716.0,278.0
45128.0,28,706.0,142.0
45128.0,29,818.0,612.0
45129.0,1,3752.0,2330.0
45129.0,5,5195.0,2841.0
45129.0,6,1724.0,630.0
45129.0,7,1714.0,1127.0
45129.0,9,1724.0,1500.0
45129.0,12,1610.0,801.0
45129.0,16,1503.0,1107.0
45129.0,17,1425.0,586.0
45129.0,19,1097.0,873.0
45129.0,20,0.0,0.0
45129.0,26,994.0,326.0
45129.0,28,1001.0,144.0
45129.0,29,1158.0,808.0
45131.0,1,2565.0,1948.0
45131.0,5,3289.0,2113.0
45131.0,6,1903.0,783.0
45131.0,7,1892.0,1385.0
45131.0,9,1827.0,1697.0
45131.0,12,1680.0,929.0
45131.0,16,1583.0,1234.0
45131.0,17,1522.0,696.0
45131.0,19,771.0,646.0
45131.0,20,0.0,0.0
45131.0,26,715.0,280.0
45131.0,28,707.0,144.0
45132.0,19,762.0,635.0
45132.0,20,1.0,0.0
45132.0,26,711.0,281.0
45132.0,28,719.0,154.0
45132.0,29,852.0,618.0
45133.0,19,605.0,486.0
45133.0,20,2.0,0.0
45133.0,26,582.0,187.0
45133.0,28,593.0,91.0
45133.0,29,721.0,457.0
45239.0,6,742.0,334.0
45239.0,7,753.0,540.0
45239.0,9,730.0,663.0
45239.0,12,696.0,379.0
45239.0,16,679.0,541.0
45239.0,17,637.0,310.0
45239.0,19,626.0,552.0
45239.0,20,0.0,0.0
45239.0,26,592.0,241.0
45239.0,28,594.0,108.0
45239.0,29,677.0,502.0
45240.0,1,2040.0,1628.0
45240.0,5,2010.0,1249.0
45240.0,6,1277.0,472.0
45240.0,7,1288.0,849.0
45240.0,9,1290.0,1154.0
45240.0,12,1187.0,613.0
45240.0,16,1135.0,859.0
45240.0,17,1095.0,522.0
45240.0,19,1111.0,935.0
45240.0,20,0.0,2.0
45240.0,26,1039.0,390.0
45240.0,28,1058.0,192.0
45240.0,29,1241.0,892.0
45352.0,6,1097.0,381.0
45352.0,7,1121.0,730.0
45352.0,9,1093.0,977.0
45352.0,12,1023.0,504.0
45352.0,16,992.0,687.0
45352.0,17,951.0,382.0
45352.0,19,980.0,757.0
45352.0,20,0.0,0.0
45352.0,26,865.0,278.0
45352.0,28,859.0,158.0
45353.0,6,924.0,273.0
45353.0,7,944.0,574.0
45353.0,9,955.0,836.0
45353.0,12,853.0,365.0
45353.0,16,813.0,532.0
45353.0,17,790.0,252.0
45353.0,19,799.0,606.0
45353.0,20,1.0,0.0
45353.0,26,698.0,256.0
45353.0,28,689.0,102.0
45370.0,1,0.0,0.0
45370.0,5,0.0,0.0
45370.0,6,0.0,0.0
45370.0,7,0.0,0.0
45370.0,9,0.0,0.0
45370.0,12,0.0,0.0
45370.0,16,0.0,0.0
45371.0,1,803.0,362.0
45371.0,5,785.0,284.0
45371.0,6,960.0,262.0
45371.0,7,959.0,501.0
45371.0,9,932.0,764.0
45371.0,12,851.0,409.0
45371.0,16,779.0,549.0
45371.0,17,727.0,301.0
45371.0,19,770.0,588.0
45371.0,20,1.0,0.0
45371.0,26,651.0,239.0
45371.0,28,657.0,144.0
45371.0,29,861.0,498.0
45373.0,1,196.0,242.0
45373.0,5,185.0,126.0
45373.0,6,0.0,0.0
45373.0,7,0.0,0.0
45373.0,9,0.0,0.0
45601.0,29,1860.0,1317.0
45602.0,29,876.0,681.0
45603.0,29,1579.0,1236.0
45604.0,29,432.0,335.0
45605.0,29,1675.0,1080.0
45606.0,29,963.0,592.0
45701.0,16,2033.0,1575.0
45800.0,1,0.0,0.0
45800.0,5,0.0,0.0
45800.0,6,0.0,0.0
45801.0,1,1933.0,1564.0
45801.0,6,753.0,224.0
45802.0,1,737.0,518.0
45803.0,1,1094.0,784.0
45804.0,1,233.0,210.0
45805.0,1,755.0,546.0
45806.0,1,1368.0,1012.0
45901.0,29,0.0,0.0
47201.0,1,1264.0,1004.0
47201.0,5,1246.0,721.0
47201.0,6,1222.0,489.0
47201.0,7,1233.0,807.0
47201.0,9,1231.0,1124.0
47201.0,12,843.0,431.0
47201.0,16,824.0,635.0
47201.0,17,786.0,353.0
47201.0,19,815.0,679.0
47201.0,20,2.0,0.0
47201.0,26,799.0,376.0
47201.0,28,797.0,201.0
47201.0,29,965.0,669.0
47202.0,19,801.0,593.0
47202.0,20,1.0,0.0
47202.0,26,756.0,276.0
47202.0,28,752.0,155.0
47202.0,29,904.0,608.0
47203.0,1,2008.0,1568.0
47203.0,5,1985.0,1155.0
47203.0,6,1970.0,766.0
47203.0,7,1970.0,1325.0
47203.0,9,1929.0,1728.0
47203.0,12,1423.0,772.0
47203.0,16,1377.0,1030.0
47203.0,17,1309.0,615.0
47203.0,19,1353.0,1130.0
47203.0,20,1.0,1.0
47203.0,26,558.0,260.0
47203.0,28,564.0,174.0
47203.0,29,661.0,490.0
47204.0,1,867.0,646.0
47204.0,5,864.0,461.0
47204.0,6,871.0,274.0
47204.0,7,863.0,582.0
47204.0,9,866.0,755.0
47204.0,12,1522.0,850.0
47204.0,16,1447.0,1092.0
47204.0,17,1392.0,621.0
47204.0,19,736.0,596.0
47204.0,20,0.0,0.0
47204.0,26,703.0,350.0
47204.0,28,702.0,219.0
47204.0,29,852.0,589.0
47205.0,26,687.0,295.0
47205.0,28,688.0,152.0
47205.0,29,828.0,581.0
47246.0,1,0.0,0.0
47246.0,5,0.0,0.0
47246.0,6,0.0,0.0
47246.0,7,0.0,0.0
47246.0,9,0.0,0.0
47247.0,1,188.0,132.0
47247.0,5,174.0,99.0
47247.0,6,171.0,42.0
47247.0,7,172.0,119.0
47247.0,9,168.0,147.0
47247.0,12,146.0,66.0
47247.0,14,111.0,18.0
47247.0,16,89.0,71.0
47247.0,17,42.0,19.0
47247.0,19,0.0,0.0
47247.0,20,0.0,0.0
47247.0,26,0.0,0.0
47247.0,28,0.0,0.0
47248.0,1,1097.0,874.0
47248.0,5,1074.0,655.0
47248.0,6,1071.0,410.0
47248.0,7,1054.0,772.0
47248.0,9,1054.0,957.0
47248.0,12,963.0,535.0
47248.0,16,902.0,707.0
47248.0,17,897.0,385.0
47248.0,19,903.0,792.0
47248.0,20,0.0,0.0
47248.0,26,825.0,345.0
47248.0,28,834.0,190.0
47248.0,29,904.0,703.0
47249.0,26,842.0,354.0
47249.0,28,839.0,173.0
47249.0,29,1003.0,714.0
47250.0,19,891.0,668.0
47250.0,20,0.0,0.0
47250.0,26,664.0,202.0
47250.0,28,574.0,75.0
47250.0,29,703.0,435.0
47251.0,1,2861.0,3258.0
47251.0,5,2793.0,1974.0
47251.0,6,1685.0,1028.0
47251.0,7,1664.0,1338.0
47251.0,9,1654.0,1551.0
47251.0,12,1320.0,1048.0
47251.0,16,1301.0,1156.0
47251.0,17,1264.0,938.0
47251.0,19,1300.0,1174.0
47251.0,20,0.0,0.0
47251.0,26,663.0,545.0
47251.0,28,665.0,433.0
47251.0,29,706.0,626.0
47252.0,6,1203.0,393.0
47252.0,7,1185.0,822.0
47252.0,9,1178.0,1067.0
47252.0,12,1099.0,540.0
47252.0,16,1062.0,806.0
47252.0,17,1029.0,434.0
47252.0,19,1082.0,900.0
47252.0,20,2.0,0.0
47252.0,26,1004.0,398.0
47252.0,28,1019.0,202.0
47252.0,29,1132.0,847.0
47253.0,1,4672.0,3904.0
47253.0,5,4655.0,2866.0
47253.0,6,2618.0,991.0
47253.0,7,2622.0,1874.0
47253.0,9,2598.0,2401.0
47253.0,12,2430.0,1378.0
47253.0,16,2323.0,1808.0
47253.0,17,2228.0,958.0
47253.0,19,2338.0,1981.0
47253.0,20,2.0,0.0
47253.0,26,1094.0,493.0
47253.0,28,1114.0,209.0
47253.0,29,1261.0,976.0
47254.0,26,1075.0,451.0
47254.0,28,1062.0,245.0
47254.0,29,1201.0,922.0
47255.0,26,604.0,463.0
47255.0,28,618.0,375.0
47255.0,29,632.0,576.0
47256.0,1,2329.0,2086.0
47256.0,5,2332.0,1505.0
47256.0,6,2354.0,1006.0
47256.0,7,2348.0,1739.0
47256.0,9,2309.0,2110.0
47256.0,12,2200.0,1274.0
47256.0,16,2135.0,1705.0
47256.0,17,2103.0,1001.0
47256.0,19,2175.0,1882.0
47256.0,20,1.0,0.0
47256.0,26,972.0,476.0
47256.0,28,977.0,240.0
47256.0,29,1094.0,878.0
47258.0,1,1578.0,1218.0
47258.0,5,1575.0,930.0
47258.0,6,1598.0,557.0
47258.0,7,2677.0,1810.0
47258.0,9,2617.0,2369.0
47258.0,12,1717.0,879.0
47258.0,16,1666.0,1218.0
47258.0,17,1618.0,578.0
47258.0,19,814.0,673.0
47258.0,20,2.0,0.0
47258.0,26,754.0,312.0
47258.0,28,773.0,167.0
47258.0,29,899.0,662.0
47259.0,1,1881.0,1894.0
47259.0,5,1889.0,1312.0
47259.0,6,1862.0,877.0
47259.0,7,1880.0,1398.0
47259.0,9,1850.0,1696.0
47259.0,12,1739.0,1018.0
47259.0,16,1720.0,1335.0
47259.0,17,1640.0,848.0
47259.0,19,1695.0,1470.0
47259.0,20,2.0,1.0
47259.0,26,801.0,421.0
47259.0,28,809.0,255.0
47259.0,29,938.0,713.0
47260.0,1,4079.0,3892.0
47260.0,5,4052.0,2648.0
47260.0,6,1591.0,698.0
47260.0,7,1596.0,1204.0
47260.0,9,1563.0,1437.0
47260.0,12,1470.0,904.0
47260.0,16,1443.0,1196.0
47260.0,17,1409.0,695.0
47260.0,19,1470.0,1272.0
47260.0,20,0.0,0.0
47260.0,26,607.0,330.0
47260.0,28,598.0,197.0
47260.0,29,660.0,517.0
47262.0,1,2045.0,1980.0
47262.0,5,2039.0,1439.0
47262.0,6,2040.0,963.0
47262.0,7,2070.0,1598.0
47262.0,9,2051.0,1912.0
47262.0,12,1905.0,1180.0
47262.0,16,1862.0,1513.0
47262.0,17,1832.0,882.0
47262.0,19,1880.0,1648.0
47262.0,20,3.0,0.0
47262.0,26,840.0,431.0
47262.0,28,850.0,281.0
47262.0,29,944.0,740.0
47264.0,26,964.0,468.0
47264.0,28,963.0,258.0
47264.0,29,1078.0,828.0
47265.0,6,1078.0,485.0
47265.0,7,1076.0,813.0
47265.0,9,1077.0,999.0
47265.0,12,1752.0,1017.0
47265.0,16,1681.0,1301.0
47265.0,17,1636.0,759.0
47265.0,19,1669.0,1419.0
47265.0,20,1.0,1.0
47265.0,26,669.0,287.0
47265.0,28,668.0,158.0
47265.0,29,782.0,554.0
47267.0,6,1936.0,781.0
47267.0,7,1937.0,1378.0
47267.0,9,1882.0,1726.0
47267.0,12,1791.0,1028.0
47267.0,16,1715.0,1328.0
47267.0,17,1667.0,754.0
47267.0,19,1753.0,1494.0
47267.0,20,2.0,1.0
47267.0,26,776.0,350.0
47267.0,28,767.0,182.0
47267.0,29,909.0,668.0
47268.0,1,2120.0,1586.0
47268.0,5,2160.0,1213.0
47268.0,6,2161.0,740.0
47268.0,7,2181.0,1414.0
47268.0,9,2166.0,1907.0
47268.0,12,2030.0,1029.0
47268.0,16,1932.0,1369.0
47268.0,17,1879.0,741.0
47268.0,19,1175.0,916.0
47268.0,20,2.0,0.0
47268.0,26,1015.0,327.0
47268.0,28,1027.0,190.0
47268.0,29,1298.0,767.0
47269.0,26,1159.0,539.0
47269.0,28,1154.0,259.0
47269.0,29,1302.0,994.0
47271.0,1,1818.0,1716.0
47271.0,5,1807.0,1200.0
47271.0,6,1818.0,817.0
47271.0,7,1795.0,1350.0
47271.0,9,1783.0,1635.0
47271.0,12,1671.0,973.0
47271.0,16,1612.0,1268.0
47271.0,17,1576.0,762.0
47271.0,19,1610.0,1401.0
47271.0,20,0.0,0.0
47271.0,26,660.0,318.0
47271.0,28,667.0,184.0
47271.0,29,731.0,594.0
47272.0,19,801.0,689.0
47272.0,20,0.0,0.0
47272.0,26,761.0,334.0
47272.0,28,760.0,175.0
47272.0,29,877.0,628.0
47273.0,19,919.0,772.0
47273.0,20,1.0,0.0
47273.0,26,825.0,312.0
47273.0,28,819.0,140.0
47273.0,29,962.0,729.0
47274.0,26,812.0,374.0
47274.0,28,807.0,205.0
47274.0,29,912.0,699.0
47275.0,26,900.0,400.0
47275.0,28,897.0,227.0
47275.0,29,1047.0,758.0
47276.0,1,739.0,784.0
47276.0,5,764.0,499.0
47276.0,6,1052.0,470.0
47276.0,7,1041.0,788.0
47276.0,9,1034.0,937.0
47276.0,12,979.0,584.0
47276.0,16,925.0,755.0
47276.0,17,903.0,467.0
47276.0,19,961.0,828.0
47276.0,20,1.0,0.0
47276.0,26,930.0,500.0
47276.0,28,913.0,287.0
47276.0,29,1009.0,799.0
47277.0,26,928.0,412.0
47277.0,28,955.0,236.0
47277.0,29,1100.0,815.0
47278.0,1,2971.0,2444.0
47278.0,5,2960.0,1817.0
47278.0,6,1887.0,756.0
47278.0,7,1873.0,1340.0
47278.0,9,1819.0,1664.0
47278.0,12,880.0,503.0
47278.0,16,820.0,652.0
47278.0,17,771.0,346.0
47278.0,19,798.0,673.0
47278.0,20,0.0,0.0
47278.0,26,739.0,311.0
47278.0,28,760.0,161.0
47278.0,29,916.0,625.0
47279.0,1,2197.0,2014.0
47279.0,5,2198.0,1412.0
47279.0,6,1908.0,795.0
47279.0,7,1920.0,1367.0
47279.0,9,1899.0,1730.0
47279.0,12,1795.0,1042.0
47279.0,16,1727.0,1396.0
47279.0,17,1696.0,831.0
47279.0,19,1781.0,1496.0
47279.0,20,2.0,0.0
47279.0,26,769.0,413.0
47279.0,28,763.0,219.0
47279.0,29,844.0,666.0
47280.0,26,894.0,362.0
47280.0,28,881.0,202.0
47280.0,29,1006.0,750.0
47281.0,26,867.0,434.0
47281.0,28,873.0,233.0
47281.0,29,1005.0,752.0
47283.0,1,1621.0,1596.0
47283.0,5,1628.0,1057.0
47283.0,6,1599.0,745.0
47283.0,7,1596.0,1173.0
47283.0,9,1607.0,1438.0
47283.0,12,1505.0,912.0
47283.0,16,1475.0,1161.0
47283.0,17,808.0,397.0
47283.0,26,796.0,356.0
47283.0,28,791.0,229.0
47283.0,29,920.0,684.0
47284.0,1,2378.0,1534.0
47284.0,5,2381.0,1212.0
47284.0,6,3248.0,951.0
47284.0,7,3232.0,1974.0
47284.0,9,3195.0,2820.0
47284.0,12,1788.0,805.0
47284.0,16,1672.0,1139.0
47284.0,17,1573.0,516.0
47284.0,19,1681.0,1287.0
47284.0,20,2.0,1.0
47284.0,26,728.0,236.0
47284.0,28,722.0,91.0
47284.0,29,879.0,544.0
47285.0,1,2625.0,3178.0
47285.0,5,5023.0,3718.0
47285.0,6,2709.0,1868.0
47285.0,7,2748.0,2354.0
47285.0,9,2724.0,2580.0
47285.0,12,2674.0,2073.0
47285.0,16,2599.0,2288.0
47285.0,17,2556.0,1749.0
47285.0,19,2644.0,2399.0
47285.0,20,0.0,0.0
47285.0,26,704.0,501.0
47285.0,28,705.0,382.0
47285.0,29,771.0,663.0
47287.0,12,1899.0,1038.0
47287.0,16,1832.0,1400.0
47287.0,17,1785.0,816.0
47287.0,19,1815.0,1544.0
47287.0,20,4.0,0.0
47287.0,26,908.0,402.0
47287.0,28,894.0,216.0
47287.0,29,997.0,765.0
47288.0,6,1557.0,700.0
47288.0,7,1566.0,1185.0
47288.0,9,1552.0,1420.0
47288.0,12,1489.0,864.0
47288.0,16,1448.0,1132.0
47288.0,17,1401.0,698.0
47288.0,19,1492.0,1282.0
47288.0,20,0.0,0.0
47288.0,26,641.0,294.0
47288.0,28,656.0,188.0
47288.0,29,790.0,557.0
47289.0,6,1438.0,651.0
47289.0,7,1422.0,1065.0
47289.0,9,1426.0,1289.0
47289.0,12,1381.0,776.0
47289.0,16,1342.0,1086.0
47289.0,17,1297.0,667.0
47289.0,19,1337.0,1163.0
47289.0,20,0.0,0.0
47289.0,26,704.0,408.0
47289.0,28,721.0,274.0
47289.0,29,823.0,656.0
47290.0,1,2770.0,2404.0
47290.0,5,2754.0,1763.0
47290.0,6,1310.0,483.0
47290.0,7,1328.0,882.0
47290.0,9,1292.0,1141.0
47290.0,12,1215.0,611.0
47290.0,16,1122.0,835.0
47290.0,17,1090.0,450.0
47290.0,19,1071.0,899.0
47290.0,20,0.0,0.0
47290.0,26,931.0,387.0
47290.0,28,918.0,235.0
47290.0,29,1070.0,773.0
47292.0,26,783.0,376.0
47292.0,28,780.0,220.0
47293.0,1,3536.0,3300.0
47293.0,5,3549.0,2335.0
47293.0,6,3438.0,1650.0
47293.0,7,3419.0,2570.0
47293.0,9,3404.0,3096.0
47293.0,12,2780.0,1698.0
47293.0,16,2706.0,2151.0
47293.0,17,925.0,499.0
47293.0,19,990.0,849.0
47293.0,20,1.0,0.0
47293.0,26,958.0,459.0
47293.0,28,980.0,269.0
